ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93307,1,2025,Elec- Agricultural,Y,799,"9,336,758","11,686"
93307,2,2025,Elec- Agricultural,Y,527,"8,757,212","16,617"
93307,3,2025,Elec- Agricultural,Y,"1,268","19,597,404","15,455"
93308,1,2025,Elec- Agricultural,Y,0,0,
93308,2,2025,Elec- Agricultural,Y,0,0,
93308,3,2025,Elec- Agricultural,Y,0,0,
93309,1,2025,Elec- Agricultural,Y,0,0,
93309,2,2025,Elec- Agricultural,Y,0,0,
93309,3,2025,Elec- Agricultural,Y,0,0,
93311,1,2025,Elec- Agricultural,Y,296,"7,137,694","24,114"
93311,2,2025,Elec- Agricultural,Y,0,0,
93311,3,2025,Elec- Agricultural,Y,0,0,
93312,1,2025,Elec- Agricultural,Y,0,0,
93312,2,2025,Elec- Agricultural,Y,0,0,
93312,3,2025,Elec- Agricultural,Y,0,0,
93313,1,2025,Elec- Agricultural,Y,0,0,
93313,2,2025,Elec- Agricultural,Y,334,"7,408,122","22,180"
93313,3,2025,Elec- Agricultural,Y,0,0,
93314,1,2025,Elec- Agricultural,Y,0,0,
93314,2,2025,Elec- Agricultural,Y,0,0,
93314,3,2025,Elec- Agricultural,Y,0,0,
93401,1,2025,Elec- Agricultural,Y,0,0,
93401,2,2025,Elec- Agricultural,Y,0,0,
93401,3,2025,Elec- Agricultural,Y,262,"253,569",968
93402,1,2025,Elec- Agricultural,Y,0,0,
93402,2,2025,Elec- Agricultural,Y,0,0,
93402,3,2025,Elec- Agricultural,Y,0,0,
93405,1,2025,Elec- Agricultural,Y,0,0,
93405,2,2025,Elec- Agricultural,Y,0,0,
93405,3,2025,Elec- Agricultural,Y,0,0,
93420,1,2025,Elec- Agricultural,Y,880,"11,789,045","13,397"
93420,2,2025,Elec- Agricultural,Y,825,"9,169,440","11,114"
93420,3,2025,Elec- Agricultural,Y,823,"12,492,031","15,179"
93422,1,2025,Elec- Agricultural,Y,0,0,
93422,2,2025,Elec- Agricultural,Y,0,0,
93422,3,2025,Elec- Agricultural,Y,0,0,
93426,1,2025,Elec- Agricultural,Y,0,0,
93426,2,2025,Elec- Agricultural,Y,0,0,
93426,3,2025,Elec- Agricultural,Y,0,0,
93427,1,2025,Elec- Agricultural,Y,0,0,
93427,2,2025,Elec- Agricultural,Y,0,0,
93427,3,2025,Elec- Agricultural,Y,0,0,
93428,1,2025,Elec- Agricultural,Y,43,"33,175",772
93428,2,2025,Elec- Agricultural,Y,0,0,
93428,3,2025,Elec- Agricultural,Y,0,0,
93430,1,2025,Elec- Agricultural,Y,0,0,
93430,2,2025,Elec- Agricultural,Y,0,0,
93430,3,2025,Elec- Agricultural,Y,0,0,
93432,1,2025,Elec- Agricultural,Y,0,0,
93432,2,2025,Elec- Agricultural,Y,0,0,
93432,3,2025,Elec- Agricultural,Y,0,0,
93433,1,2025,Elec- Agricultural,Y,0,0,
93433,2,2025,Elec- Agricultural,Y,0,0,
93433,3,2025,Elec- Agricultural,Y,0,0,
93434,1,2025,Elec- Agricultural,Y,0,0,
93434,2,2025,Elec- Agricultural,Y,0,0,
93434,3,2025,Elec- Agricultural,Y,0,0,
93435,1,2025,Elec- Agricultural,Y,0,0,
93435,2,2025,Elec- Agricultural,Y,0,0,
93435,3,2025,Elec- Agricultural,Y,0,0,
93436,1,2025,Elec- Agricultural,Y,217,"911,480","4,200"
93436,2,2025,Elec- Agricultural,Y,224,"515,330","2,301"
93436,3,2025,Elec- Agricultural,Y,138,"494,066","3,580"
93437,1,2025,Elec- Agricultural,Y,0,0,
93437,2,2025,Elec- Agricultural,Y,0,0,
93437,3,2025,Elec- Agricultural,Y,0,0,
93440,1,2025,Elec- Agricultural,N,61,"221,325","3,628"
93441,1,2025,Elec- Agricultural,Y,0,0,
93441,2,2025,Elec- Agricultural,Y,0,0,
93441,3,2025,Elec- Agricultural,Y,0,0,
93442,1,2025,Elec- Agricultural,Y,162,"213,296","1,317"
93442,2,2025,Elec- Agricultural,Y,163,"106,644",654
93442,3,2025,Elec- Agricultural,Y,0,0,
93444,1,2025,Elec- Agricultural,Y,0,0,
93444,2,2025,Elec- Agricultural,Y,0,0,
93444,3,2025,Elec- Agricultural,Y,0,0,
93445,1,2025,Elec- Agricultural,Y,0,0,
93445,2,2025,Elec- Agricultural,Y,0,0,
93445,3,2025,Elec- Agricultural,Y,0,0,
93446,1,2025,Elec- Agricultural,Y,759,"1,548,309","2,040"
93446,2,2025,Elec- Agricultural,Y,"1,042","1,323,296","1,270"
93446,3,2025,Elec- Agricultural,Y,"1,067","1,709,578","1,602"
93449,1,2025,Elec- Agricultural,Y,0,0,
93449,2,2025,Elec- Agricultural,Y,0,0,
93449,3,2025,Elec- Agricultural,Y,0,0,
93450,1,2025,Elec- Agricultural,Y,0,0,
93450,2,2025,Elec- Agricultural,Y,0,0,
93450,3,2025,Elec- Agricultural,Y,0,0,
93451,1,2025,Elec- Agricultural,Y,0,0,
93451,2,2025,Elec- Agricultural,Y,0,0,
93451,3,2025,Elec- Agricultural,Y,0,0,
93452,1,2025,Elec- Agricultural,Y,0,0,
93452,2,2025,Elec- Agricultural,Y,0,0,
93452,3,2025,Elec- Agricultural,Y,0,0,
93453,1,2025,Elec- Agricultural,Y,0,0,
93453,2,2025,Elec- Agricultural,Y,0,0,
93453,3,2025,Elec- Agricultural,Y,0,0,
93454,1,2025,Elec- Agricultural,Y,0,0,
93454,2,2025,Elec- Agricultural,Y,0,0,
93454,3,2025,Elec- Agricultural,Y,0,0,
93455,1,2025,Elec- Agricultural,Y,0,0,
93455,2,2025,Elec- Agricultural,Y,0,0,
93455,3,2025,Elec- Agricultural,Y,0,0,
93458,1,2025,Elec- Agricultural,Y,0,0,
93458,2,2025,Elec- Agricultural,Y,0,0,
93458,3,2025,Elec- Agricultural,Y,0,0,
93460,1,2025,Elec- Agricultural,Y,186,"571,420","3,072"
93460,2,2025,Elec- Agricultural,Y,251,"452,623","1,803"
93460,3,2025,Elec- Agricultural,Y,0,0,
93461,1,2025,Elec- Agricultural,Y,0,0,
93461,2,2025,Elec- Agricultural,Y,0,0,
93461,3,2025,Elec- Agricultural,Y,0,0,
93463,1,2025,Elec- Agricultural,Y,114,"314,129","2,756"
93463,2,2025,Elec- Agricultural,Y,0,0,
93463,3,2025,Elec- Agricultural,Y,0,0,
93465,1,2025,Elec- Agricultural,Y,259,"278,831","1,077"
93465,2,2025,Elec- Agricultural,Y,0,0,
93465,3,2025,Elec- Agricultural,Y,0,0,
93601,1,2025,Elec- Agricultural,Y,0,0,
93601,2,2025,Elec- Agricultural,Y,0,0,
93601,3,2025,Elec- Agricultural,Y,0,0,
93602,1,2025,Elec- Agricultural,Y,0,0,
93602,2,2025,Elec- Agricultural,Y,0,0,
93602,3,2025,Elec- Agricultural,Y,0,0,
93603,1,2025,Elec- Agricultural,Y,0,0,
93603,2,2025,Elec- Agricultural,Y,0,0,
93603,3,2025,Elec- Agricultural,Y,0,0,
93608,1,2025,Elec- Agricultural,Y,0,0,
93608,2,2025,Elec- Agricultural,Y,272,"3,769,402","13,858"
93608,3,2025,Elec- Agricultural,Y,191,"2,682,818","14,046"
93609,1,2025,Elec- Agricultural,Y,461,"3,974,164","8,621"
93609,2,2025,Elec- Agricultural,N,212,"963,793","4,546"
93609,3,2025,Elec- Agricultural,N,211,"1,267,675","6,008"
93610,1,2025,Elec- Agricultural,Y,742,"8,944,539","12,055"
93610,2,2025,Elec- Agricultural,Y,660,"7,436,882","11,268"
93610,3,2025,Elec- Agricultural,N,451,"8,132,769","18,033"
93611,1,2025,Elec- Agricultural,Y,0,0,
93611,2,2025,Elec- Agricultural,Y,0,0,
93611,3,2025,Elec- Agricultural,Y,0,0,
93612,1,2025,Elec- Agricultural,Y,0,0,
93612,2,2025,Elec- Agricultural,Y,0,0,
93612,3,2025,Elec- Agricultural,Y,0,0,
93614,1,2025,Elec- Agricultural,Y,67,"26,063",389
93614,2,2025,Elec- Agricultural,Y,0,0,
93614,3,2025,Elec- Agricultural,Y,0,0,
93615,1,2025,Elec- Agricultural,Y,0,0,
93615,2,2025,Elec- Agricultural,Y,0,0,
93615,3,2025,Elec- Agricultural,Y,0,0,
93616,1,2025,Elec- Agricultural,Y,0,0,
93616,2,2025,Elec- Agricultural,Y,0,0,
93616,3,2025,Elec- Agricultural,Y,0,0,
93618,1,2025,Elec- Agricultural,Y,0,0,
93618,2,2025,Elec- Agricultural,Y,0,0,
93618,3,2025,Elec- Agricultural,Y,0,0,
93619,1,2025,Elec- Agricultural,Y,0,0,
93619,2,2025,Elec- Agricultural,Y,0,0,
93619,3,2025,Elec- Agricultural,Y,0,0,
93620,1,2025,Elec- Agricultural,Y,345,"1,542,667","4,471"
93620,2,2025,Elec- Agricultural,Y,342,"4,113,831","12,029"
93620,3,2025,Elec- Agricultural,N,234,"1,783,119","7,620"
93621,1,2025,Elec- Agricultural,Y,0,0,
93621,2,2025,Elec- Agricultural,Y,0,0,
93621,3,2025,Elec- Agricultural,Y,0,0,
93622,1,2025,Elec- Agricultural,Y,0,0,
93622,2,2025,Elec- Agricultural,N,252,"2,542,911","10,091"
93622,3,2025,Elec- Agricultural,N,251,"2,531,103","10,084"
93625,1,2025,Elec- Agricultural,Y,0,0,
93625,2,2025,Elec- Agricultural,Y,0,0,
93625,3,2025,Elec- Agricultural,Y,0,0,
93626,1,2025,Elec- Agricultural,Y,0,0,
93626,2,2025,Elec- Agricultural,Y,0,0,
93626,3,2025,Elec- Agricultural,Y,0,0,
93627,1,2025,Elec- Agricultural,Y,0,0,
93627,2,2025,Elec- Agricultural,Y,0,0,
93627,3,2025,Elec- Agricultural,Y,0,0,
93630,1,2025,Elec- Agricultural,Y,"1,206","8,457,598","7,013"
93630,2,2025,Elec- Agricultural,N,500,"4,370,505","8,741"
93630,3,2025,Elec- Agricultural,Y,589,"6,982,938","11,856"
93631,1,2025,Elec- Agricultural,Y,"1,279","6,481,491","5,068"
93631,2,2025,Elec- Agricultural,Y,"1,280","6,119,552","4,781"
93631,3,2025,Elec- Agricultural,Y,"1,143","5,854,566","5,122"
93635,1,2025,Elec- Agricultural,Y,563,"3,645,151","6,475"
93635,2,2025,Elec- Agricultural,Y,564,"3,808,770","6,753"
93635,3,2025,Elec- Agricultural,Y,564,"4,909,608","8,705"
93636,1,2025,Elec- Agricultural,Y,0,0,
93636,2,2025,Elec- Agricultural,Y,0,0,
93636,3,2025,Elec- Agricultural,N,91,"370,412","4,070"
93637,1,2025,Elec- Agricultural,Y,"1,031","7,741,694","7,509"
93637,2,2025,Elec- Agricultural,N,643,"6,672,007","10,376"
93637,3,2025,Elec- Agricultural,N,644,"7,520,760","11,678"
93638,1,2025,Elec- Agricultural,Y,0,0,
93638,2,2025,Elec- Agricultural,Y,389,"1,702,501","4,377"
93638,3,2025,Elec- Agricultural,N,302,"1,197,861","3,966"
93640,1,2025,Elec- Agricultural,Y,0,0,
93640,2,2025,Elec- Agricultural,Y,0,0,
93640,3,2025,Elec- Agricultural,Y,185,"1,313,234","7,099"
93641,1,2025,Elec- Agricultural,Y,0,0,
93641,2,2025,Elec- Agricultural,Y,0,0,
93641,3,2025,Elec- Agricultural,Y,0,0,
93643,1,2025,Elec- Agricultural,Y,0,0,
93643,2,2025,Elec- Agricultural,Y,0,0,
93643,3,2025,Elec- Agricultural,Y,0,0,
93644,1,2025,Elec- Agricultural,Y,0,0,
93644,2,2025,Elec- Agricultural,Y,0,0,
93644,3,2025,Elec- Agricultural,Y,0,0,
93645,1,2025,Elec- Agricultural,Y,0,0,
93645,2,2025,Elec- Agricultural,Y,0,0,
93645,3,2025,Elec- Agricultural,Y,0,0,
93646,1,2025,Elec- Agricultural,Y,0,0,
93646,2,2025,Elec- Agricultural,Y,0,0,
93646,3,2025,Elec- Agricultural,Y,0,0,
93647,1,2025,Elec- Agricultural,Y,0,0,
93647,2,2025,Elec- Agricultural,Y,0,0,
93647,3,2025,Elec- Agricultural,Y,0,0,
93648,1,2025,Elec- Agricultural,Y,0,0,
93648,2,2025,Elec- Agricultural,Y,0,0,
93648,3,2025,Elec- Agricultural,Y,0,0,
93650,1,2025,Elec- Agricultural,Y,0,0,
93650,2,2025,Elec- Agricultural,Y,0,0,
93650,3,2025,Elec- Agricultural,Y,0,0,
93651,1,2025,Elec- Agricultural,Y,0,0,
93651,2,2025,Elec- Agricultural,Y,0,0,
93651,3,2025,Elec- Agricultural,Y,0,0,
93652,1,2025,Elec- Agricultural,Y,0,0,
93652,2,2025,Elec- Agricultural,N,39,"203,885","5,228"
93652,3,2025,Elec- Agricultural,N,39,"174,533","4,475"
93653,1,2025,Elec- Agricultural,Y,0,0,
93653,2,2025,Elec- Agricultural,Y,0,0,
93653,3,2025,Elec- Agricultural,Y,0,0,
93654,1,2025,Elec- Agricultural,Y,0,0,
93654,2,2025,Elec- Agricultural,Y,0,0,
93654,3,2025,Elec- Agricultural,Y,0,0,
93656,1,2025,Elec- Agricultural,Y,0,0,
93656,2,2025,Elec- Agricultural,N,208,"4,047,014","19,457"
93656,3,2025,Elec- Agricultural,N,209,"5,042,313","24,126"
93657,1,2025,Elec- Agricultural,Y,"2,204","9,242,505","4,194"
93657,2,2025,Elec- Agricultural,Y,"1,977","7,629,643","3,859"
93657,3,2025,Elec- Agricultural,Y,"2,168","9,387,104","4,330"
93660,1,2025,Elec- Agricultural,Y,0,0,
93660,2,2025,Elec- Agricultural,Y,0,0,
93660,3,2025,Elec- Agricultural,Y,0,0,
93662,1,2025,Elec- Agricultural,Y,"3,059","13,117,901","4,288"
93662,2,2025,Elec- Agricultural,Y,"3,291","14,564,545","4,426"
93662,3,2025,Elec- Agricultural,Y,"3,262","15,876,316","4,867"
93667,1,2025,Elec- Agricultural,Y,0,0,
93667,2,2025,Elec- Agricultural,Y,0,0,
93667,3,2025,Elec- Agricultural,Y,0,0,
93668,1,2025,Elec- Agricultural,Y,0,0,
93668,2,2025,Elec- Agricultural,Y,0,0,
93668,3,2025,Elec- Agricultural,Y,0,0,
93675,1,2025,Elec- Agricultural,Y,0,0,
93675,2,2025,Elec- Agricultural,Y,0,0,
93675,3,2025,Elec- Agricultural,Y,0,0,
93701,1,2025,Elec- Agricultural,Y,0,0,
93701,2,2025,Elec- Agricultural,Y,0,0,
93701,3,2025,Elec- Agricultural,Y,0,0,
93702,1,2025,Elec- Agricultural,Y,0,0,
93702,2,2025,Elec- Agricultural,Y,0,0,
93702,3,2025,Elec- Agricultural,Y,0,0,
93703,1,2025,Elec- Agricultural,Y,0,0,
93703,2,2025,Elec- Agricultural,Y,0,0,
93703,3,2025,Elec- Agricultural,Y,0,0,
93704,1,2025,Elec- Agricultural,Y,0,0,
93704,2,2025,Elec- Agricultural,Y,0,0,
93704,3,2025,Elec- Agricultural,Y,0,0,
93705,1,2025,Elec- Agricultural,Y,0,0,
93705,2,2025,Elec- Agricultural,Y,0,0,
93705,3,2025,Elec- Agricultural,Y,0,0,
93706,1,2025,Elec- Agricultural,Y,0,0,
93706,2,2025,Elec- Agricultural,Y,0,0,
93706,3,2025,Elec- Agricultural,Y,0,0,
93710,1,2025,Elec- Agricultural,Y,0,0,
93710,2,2025,Elec- Agricultural,Y,0,0,
93710,3,2025,Elec- Agricultural,Y,0,0,
93711,1,2025,Elec- Agricultural,Y,0,0,
93711,2,2025,Elec- Agricultural,Y,0,0,
93711,3,2025,Elec- Agricultural,Y,0,0,
93720,1,2025,Elec- Agricultural,Y,0,0,
93720,2,2025,Elec- Agricultural,Y,0,0,
93720,3,2025,Elec- Agricultural,Y,0,0,
93721,1,2025,Elec- Agricultural,Y,0,0,
93721,2,2025,Elec- Agricultural,Y,0,0,
93721,3,2025,Elec- Agricultural,Y,0,0,
93722,1,2025,Elec- Agricultural,Y,0,0,
93722,2,2025,Elec- Agricultural,Y,0,0,
93722,3,2025,Elec- Agricultural,Y,0,0,
93723,1,2025,Elec- Agricultural,Y,0,0,
93723,2,2025,Elec- Agricultural,Y,0,0,
93723,3,2025,Elec- Agricultural,Y,0,0,
93725,1,2025,Elec- Agricultural,Y,0,0,
93725,2,2025,Elec- Agricultural,Y,0,0,
93725,3,2025,Elec- Agricultural,Y,0,0,
93726,1,2025,Elec- Agricultural,Y,0,0,
93726,2,2025,Elec- Agricultural,Y,0,0,
93726,3,2025,Elec- Agricultural,Y,0,0,
93727,1,2025,Elec- Agricultural,Y,0,0,
93727,2,2025,Elec- Agricultural,Y,0,0,
93727,3,2025,Elec- Agricultural,Y,0,0,
93728,1,2025,Elec- Agricultural,Y,0,0,
93728,2,2025,Elec- Agricultural,Y,0,0,
93728,3,2025,Elec- Agricultural,Y,0,0,
93730,1,2025,Elec- Agricultural,Y,0,0,
93730,2,2025,Elec- Agricultural,Y,0,0,
93730,3,2025,Elec- Agricultural,Y,0,0,
93737,1,2025,Elec- Agricultural,Y,0,0,
93737,2,2025,Elec- Agricultural,Y,0,0,
93737,3,2025,Elec- Agricultural,Y,0,0,
93740,1,2025,Elec- Agricultural,Y,0,0,
93740,2,2025,Elec- Agricultural,Y,0,0,
93740,3,2025,Elec- Agricultural,Y,0,0,
93741,1,2025,Elec- Agricultural,Y,0,0,
93741,2,2025,Elec- Agricultural,Y,0,0,
93741,3,2025,Elec- Agricultural,Y,0,0,
93901,1,2025,Elec- Agricultural,Y,0,0,
93901,2,2025,Elec- Agricultural,Y,0,0,
93901,3,2025,Elec- Agricultural,Y,0,0,
93905,1,2025,Elec- Agricultural,Y,0,0,
93905,2,2025,Elec- Agricultural,Y,0,0,
93905,3,2025,Elec- Agricultural,Y,0,0,
93906,1,2025,Elec- Agricultural,Y,0,0,
93906,2,2025,Elec- Agricultural,Y,0,0,
93906,3,2025,Elec- Agricultural,Y,0,0,
93907,1,2025,Elec- Agricultural,Y,201,"1,943,692","9,670"
93907,2,2025,Elec- Agricultural,Y,0,0,
93907,3,2025,Elec- Agricultural,Y,202,"2,104,949","10,421"
93908,1,2025,Elec- Agricultural,Y,752,"21,948,444","29,187"
93908,2,2025,Elec- Agricultural,Y,"1,250","22,150,722","17,721"
93908,3,2025,Elec- Agricultural,Y,752,"23,816,572","31,671"
93920,1,2025,Elec- Agricultural,Y,0,0,
93920,2,2025,Elec- Agricultural,Y,0,0,
93920,3,2025,Elec- Agricultural,Y,0,0,
93923,1,2025,Elec- Agricultural,Y,0,0,
93923,2,2025,Elec- Agricultural,Y,0,0,
93923,3,2025,Elec- Agricultural,Y,0,0,
93924,1,2025,Elec- Agricultural,Y,0,0,
93924,2,2025,Elec- Agricultural,Y,0,0,
93924,3,2025,Elec- Agricultural,Y,0,0,
93925,1,2025,Elec- Agricultural,Y,0,0,
93925,2,2025,Elec- Agricultural,Y,0,0,
93925,3,2025,Elec- Agricultural,Y,0,0,
93926,1,2025,Elec- Agricultural,Y,0,0,
93926,2,2025,Elec- Agricultural,Y,0,0,
93926,3,2025,Elec- Agricultural,Y,0,0,
93927,1,2025,Elec- Agricultural,Y,0,0,
93927,2,2025,Elec- Agricultural,Y,0,0,
93927,3,2025,Elec- Agricultural,Y,0,0,
93930,1,2025,Elec- Agricultural,Y,0,0,
93930,2,2025,Elec- Agricultural,Y,0,0,
93930,3,2025,Elec- Agricultural,Y,0,0,
93932,1,2025,Elec- Agricultural,Y,0,0,
93932,2,2025,Elec- Agricultural,Y,0,0,
93932,3,2025,Elec- Agricultural,Y,0,0,
93933,1,2025,Elec- Agricultural,Y,0,0,
93933,2,2025,Elec- Agricultural,Y,0,0,
93933,3,2025,Elec- Agricultural,Y,0,0,
93940,1,2025,Elec- Agricultural,Y,0,0,
93940,2,2025,Elec- Agricultural,Y,0,0,
93940,3,2025,Elec- Agricultural,Y,0,0,
93950,1,2025,Elec- Agricultural,Y,0,0,
93950,2,2025,Elec- Agricultural,Y,0,0,
93950,3,2025,Elec- Agricultural,Y,0,0,
93960,1,2025,Elec- Agricultural,Y,0,0,
93960,2,2025,Elec- Agricultural,Y,0,0,
93960,3,2025,Elec- Agricultural,Y,0,0,
94010,1,2025,Elec- Agricultural,Y,0,0,
94010,2,2025,Elec- Agricultural,Y,0,0,
94010,3,2025,Elec- Agricultural,Y,0,0,
94014,1,2025,Elec- Agricultural,Y,0,0,
94014,2,2025,Elec- Agricultural,Y,0,0,
94014,3,2025,Elec- Agricultural,Y,0,0,
94015,1,2025,Elec- Agricultural,Y,0,0,
94015,2,2025,Elec- Agricultural,Y,0,0,
94015,3,2025,Elec- Agricultural,Y,0,0,
94019,1,2025,Elec- Agricultural,Y,0,0,
94019,2,2025,Elec- Agricultural,Y,213,"8,790,425","41,270"
94019,3,2025,Elec- Agricultural,Y,0,0,
94020,1,2025,Elec- Agricultural,Y,0,0,
94020,2,2025,Elec- Agricultural,Y,0,0,
94020,3,2025,Elec- Agricultural,Y,0,0,
94022,1,2025,Elec- Agricultural,Y,0,0,
