ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93101,10,2025,Elec- Agricultural,Y,0,0,
93101,11,2025,Elec- Agricultural,Y,0,0,
93101,12,2025,Elec- Agricultural,Y,0,0,
93110,10,2025,Elec- Agricultural,Y,0,0,
93110,11,2025,Elec- Agricultural,Y,0,0,
93110,12,2025,Elec- Agricultural,Y,0,0,
93117,10,2025,Elec- Agricultural,Y,0,0,
93117,11,2025,Elec- Agricultural,Y,0,0,
93117,12,2025,Elec- Agricultural,Y,0,0,
93202,10,2025,Elec- Agricultural,Y,0,0,
93202,11,2025,Elec- Agricultural,Y,0,0,
93202,12,2025,Elec- Agricultural,Y,0,0,
93203,10,2025,Elec- Agricultural,Y,0,0,
93203,11,2025,Elec- Agricultural,Y,0,0,
93203,12,2025,Elec- Agricultural,Y,0,0,
93204,10,2025,Elec- Agricultural,Y,0,0,
93204,11,2025,Elec- Agricultural,Y,0,0,
93204,12,2025,Elec- Agricultural,Y,0,0,
93206,10,2025,Elec- Agricultural,N,122,"5,879,840","48,195"
93206,11,2025,Elec- Agricultural,Y,134,"4,140,887","30,902"
93206,12,2025,Elec- Agricultural,Y,0,0,
93210,10,2025,Elec- Agricultural,Y,0,0,
93210,11,2025,Elec- Agricultural,Y,"1,137","22,615,895","19,891"
93210,12,2025,Elec- Agricultural,Y,0,0,
93212,10,2025,Elec- Agricultural,Y,258,"11,594,148","44,939"
93212,11,2025,Elec- Agricultural,Y,0,0,
93212,12,2025,Elec- Agricultural,Y,0,0,
93215,10,2025,Elec- Agricultural,Y,0,0,
93215,11,2025,Elec- Agricultural,Y,0,0,
93215,12,2025,Elec- Agricultural,Y,0,0,
93219,10,2025,Elec- Agricultural,Y,38,"1,375,336","36,193"
93219,11,2025,Elec- Agricultural,Y,0,0,
93219,12,2025,Elec- Agricultural,Y,0,0,
93224,10,2025,Elec- Agricultural,Y,0,0,
93224,11,2025,Elec- Agricultural,Y,0,0,
93224,12,2025,Elec- Agricultural,Y,0,0,
93225,10,2025,Elec- Agricultural,Y,0,0,
93225,11,2025,Elec- Agricultural,Y,0,0,
93225,12,2025,Elec- Agricultural,Y,0,0,
93230,10,2025,Elec- Agricultural,Y,395,"8,689,276","21,998"
93230,11,2025,Elec- Agricultural,Y,677,"12,001,272","17,727"
93230,12,2025,Elec- Agricultural,Y,674,"11,411,871","16,932"
93234,10,2025,Elec- Agricultural,Y,287,"6,639,457","23,134"
93234,11,2025,Elec- Agricultural,Y,0,0,
93234,12,2025,Elec- Agricultural,Y,0,0,
93239,10,2025,Elec- Agricultural,Y,0,0,
93239,11,2025,Elec- Agricultural,Y,0,0,
93239,12,2025,Elec- Agricultural,Y,0,0,
93241,10,2025,Elec- Agricultural,Y,0,0,
93241,11,2025,Elec- Agricultural,Y,0,0,
93241,12,2025,Elec- Agricultural,Y,0,0,
93242,10,2025,Elec- Agricultural,Y,0,0,
93242,11,2025,Elec- Agricultural,Y,0,0,
93242,12,2025,Elec- Agricultural,Y,0,0,
93243,10,2025,Elec- Agricultural,Y,0,0,
93243,11,2025,Elec- Agricultural,Y,0,0,
93243,12,2025,Elec- Agricultural,Y,0,0,
93245,10,2025,Elec- Agricultural,Y,514,"4,417,118","8,594"
93245,11,2025,Elec- Agricultural,Y,831,"5,321,965","6,404"
93245,12,2025,Elec- Agricultural,Y,"1,267","8,362,368","6,600"
93249,10,2025,Elec- Agricultural,Y,0,0,
93249,11,2025,Elec- Agricultural,Y,0,0,
93249,12,2025,Elec- Agricultural,Y,0,0,
93250,10,2025,Elec- Agricultural,Y,338,"6,473,601","19,153"
93250,11,2025,Elec- Agricultural,Y,0,0,
93250,12,2025,Elec- Agricultural,Y,0,0,
93251,10,2025,Elec- Agricultural,Y,0,0,
93251,11,2025,Elec- Agricultural,Y,0,0,
93251,12,2025,Elec- Agricultural,Y,0,0,
93252,10,2025,Elec- Agricultural,Y,0,0,
93252,11,2025,Elec- Agricultural,Y,0,0,
93252,12,2025,Elec- Agricultural,Y,0,0,
93254,10,2025,Elec- Agricultural,Y,0,0,
93254,11,2025,Elec- Agricultural,Y,0,0,
93254,12,2025,Elec- Agricultural,Y,0,0,
93256,10,2025,Elec- Agricultural,Y,0,0,
93256,11,2025,Elec- Agricultural,Y,0,0,
93256,12,2025,Elec- Agricultural,Y,0,0,
93262,10,2025,Elec- Agricultural,Y,0,0,
93262,11,2025,Elec- Agricultural,Y,0,0,
93262,12,2025,Elec- Agricultural,Y,0,0,
93263,10,2025,Elec- Agricultural,N,230,"14,570,396","63,350"
93263,11,2025,Elec- Agricultural,Y,0,0,
93263,12,2025,Elec- Agricultural,Y,0,0,
93266,10,2025,Elec- Agricultural,Y,0,0,
93266,11,2025,Elec- Agricultural,Y,0,0,
93266,12,2025,Elec- Agricultural,Y,0,0,
93268,10,2025,Elec- Agricultural,Y,0,0,
93268,11,2025,Elec- Agricultural,Y,0,0,
93268,12,2025,Elec- Agricultural,Y,0,0,
93272,10,2025,Elec- Agricultural,Y,0,0,
93272,11,2025,Elec- Agricultural,Y,0,0,
93272,12,2025,Elec- Agricultural,Y,0,0,
93274,10,2025,Elec- Agricultural,Y,0,0,
93274,11,2025,Elec- Agricultural,Y,0,0,
93274,12,2025,Elec- Agricultural,Y,0,0,
93276,10,2025,Elec- Agricultural,Y,0,0,
93276,11,2025,Elec- Agricultural,Y,0,0,
93276,12,2025,Elec- Agricultural,Y,0,0,
93277,10,2025,Elec- Agricultural,Y,0,0,
93277,11,2025,Elec- Agricultural,Y,0,0,
93277,12,2025,Elec- Agricultural,Y,0,0,
93280,10,2025,Elec- Agricultural,N,293,"20,151,444","68,776"
93280,11,2025,Elec- Agricultural,Y,855,"19,917,906","23,296"
93280,12,2025,Elec- Agricultural,Y,"1,038","18,866,451","18,176"
93286,10,2025,Elec- Agricultural,Y,0,0,
93286,11,2025,Elec- Agricultural,Y,0,0,
93286,12,2025,Elec- Agricultural,Y,0,0,
93291,10,2025,Elec- Agricultural,Y,0,0,
93291,11,2025,Elec- Agricultural,Y,0,0,
93291,12,2025,Elec- Agricultural,Y,0,0,
93292,10,2025,Elec- Agricultural,Y,0,0,
93292,11,2025,Elec- Agricultural,Y,0,0,
93292,12,2025,Elec- Agricultural,Y,0,0,
93301,10,2025,Elec- Agricultural,Y,0,0,
93301,11,2025,Elec- Agricultural,Y,0,0,
93301,12,2025,Elec- Agricultural,Y,0,0,
93304,10,2025,Elec- Agricultural,Y,0,0,
93304,11,2025,Elec- Agricultural,Y,123,"497,176","4,042"
93304,12,2025,Elec- Agricultural,Y,0,0,
93305,10,2025,Elec- Agricultural,Y,0,0,
93305,11,2025,Elec- Agricultural,Y,0,0,
93305,12,2025,Elec- Agricultural,Y,0,0,
93306,10,2025,Elec- Agricultural,Y,0,0,
93306,11,2025,Elec- Agricultural,Y,0,0,
93306,12,2025,Elec- Agricultural,Y,0,0,
93307,10,2025,Elec- Agricultural,Y,625,"17,328,240","27,725"
93307,11,2025,Elec- Agricultural,Y,560,"8,873,526","15,846"
93307,12,2025,Elec- Agricultural,Y,"1,077","15,669,606","14,549"
93308,10,2025,Elec- Agricultural,Y,0,0,
93308,11,2025,Elec- Agricultural,Y,0,0,
93308,12,2025,Elec- Agricultural,Y,0,0,
93309,10,2025,Elec- Agricultural,Y,0,0,
93309,11,2025,Elec- Agricultural,Y,0,0,
93309,12,2025,Elec- Agricultural,Y,0,0,
93311,10,2025,Elec- Agricultural,Y,0,0,
93311,11,2025,Elec- Agricultural,Y,0,0,
93311,12,2025,Elec- Agricultural,Y,0,0,
93312,10,2025,Elec- Agricultural,Y,0,0,
93312,11,2025,Elec- Agricultural,Y,0,0,
93312,12,2025,Elec- Agricultural,Y,0,0,
93313,10,2025,Elec- Agricultural,Y,283,"8,648,079","30,559"
93313,11,2025,Elec- Agricultural,Y,468,"8,121,881","17,354"
93313,12,2025,Elec- Agricultural,Y,0,0,
93314,10,2025,Elec- Agricultural,Y,98,"3,512,537","35,842"
93314,11,2025,Elec- Agricultural,Y,0,0,
93314,12,2025,Elec- Agricultural,Y,0,0,
93401,10,2025,Elec- Agricultural,Y,0,0,
93401,11,2025,Elec- Agricultural,Y,0,0,
93401,12,2025,Elec- Agricultural,Y,128,"156,172","1,220"
93402,10,2025,Elec- Agricultural,Y,0,0,
93402,11,2025,Elec- Agricultural,Y,0,0,
93402,12,2025,Elec- Agricultural,Y,0,0,
93405,10,2025,Elec- Agricultural,Y,0,0,
93405,11,2025,Elec- Agricultural,Y,0,0,
93405,12,2025,Elec- Agricultural,Y,0,0,
93420,10,2025,Elec- Agricultural,Y,"1,122","24,392,941","21,741"
93420,11,2025,Elec- Agricultural,Y,"1,784","11,466,700","6,428"
93420,12,2025,Elec- Agricultural,Y,816,"9,094,417","11,145"
93422,10,2025,Elec- Agricultural,Y,0,0,
93422,11,2025,Elec- Agricultural,Y,0,0,
93422,12,2025,Elec- Agricultural,Y,0,0,
93426,10,2025,Elec- Agricultural,Y,0,0,
93426,11,2025,Elec- Agricultural,Y,0,0,
93426,12,2025,Elec- Agricultural,Y,0,0,
93427,10,2025,Elec- Agricultural,Y,0,0,
93427,11,2025,Elec- Agricultural,Y,0,0,
93427,12,2025,Elec- Agricultural,Y,0,0,
93428,10,2025,Elec- Agricultural,Y,0,0,
93428,11,2025,Elec- Agricultural,Y,0,0,
93428,12,2025,Elec- Agricultural,Y,0,0,
93430,10,2025,Elec- Agricultural,Y,0,0,
93430,11,2025,Elec- Agricultural,Y,119,"98,080",824
93430,12,2025,Elec- Agricultural,Y,0,0,
93432,10,2025,Elec- Agricultural,Y,0,0,
93432,11,2025,Elec- Agricultural,Y,0,0,
93432,12,2025,Elec- Agricultural,Y,0,0,
93433,10,2025,Elec- Agricultural,Y,0,0,
93433,11,2025,Elec- Agricultural,Y,0,0,
93433,12,2025,Elec- Agricultural,Y,0,0,
93434,10,2025,Elec- Agricultural,Y,0,0,
93434,11,2025,Elec- Agricultural,Y,0,0,
93434,12,2025,Elec- Agricultural,Y,0,0,
93435,10,2025,Elec- Agricultural,Y,0,0,
93435,11,2025,Elec- Agricultural,Y,0,0,
93435,12,2025,Elec- Agricultural,Y,0,0,
93436,10,2025,Elec- Agricultural,Y,345,"1,410,193","4,088"
93436,11,2025,Elec- Agricultural,Y,296,"785,192","2,653"
93436,12,2025,Elec- Agricultural,Y,228,"510,452","2,239"
93437,10,2025,Elec- Agricultural,Y,0,0,
93437,11,2025,Elec- Agricultural,Y,0,0,
93437,12,2025,Elec- Agricultural,Y,0,0,
93440,12,2025,Elec- Agricultural,N,64,"102,606","1,603"
93441,10,2025,Elec- Agricultural,Y,0,0,
93441,11,2025,Elec- Agricultural,Y,0,0,
93441,12,2025,Elec- Agricultural,Y,0,0,
93442,10,2025,Elec- Agricultural,Y,0,0,
93442,11,2025,Elec- Agricultural,Y,0,0,
93442,12,2025,Elec- Agricultural,Y,130,"142,640","1,097"
93444,10,2025,Elec- Agricultural,Y,0,0,
93444,11,2025,Elec- Agricultural,Y,0,0,
93444,12,2025,Elec- Agricultural,Y,0,0,
93445,10,2025,Elec- Agricultural,Y,0,0,
93445,11,2025,Elec- Agricultural,Y,0,0,
93445,12,2025,Elec- Agricultural,Y,0,0,
93446,10,2025,Elec- Agricultural,N,475,"977,250","2,057"
93446,11,2025,Elec- Agricultural,Y,0,0,
93446,12,2025,Elec- Agricultural,Y,"1,755","21,567,333","12,289"
93449,10,2025,Elec- Agricultural,Y,0,0,
93449,11,2025,Elec- Agricultural,Y,0,0,
93449,12,2025,Elec- Agricultural,Y,0,0,
93450,10,2025,Elec- Agricultural,Y,0,0,
93450,11,2025,Elec- Agricultural,Y,0,0,
93450,12,2025,Elec- Agricultural,Y,0,0,
93451,10,2025,Elec- Agricultural,Y,0,0,
93451,11,2025,Elec- Agricultural,Y,0,0,
93451,12,2025,Elec- Agricultural,Y,0,0,
93452,10,2025,Elec- Agricultural,Y,0,0,
93452,11,2025,Elec- Agricultural,Y,0,0,
93452,12,2025,Elec- Agricultural,Y,0,0,
93453,10,2025,Elec- Agricultural,Y,0,0,
93453,11,2025,Elec- Agricultural,Y,0,0,
93453,12,2025,Elec- Agricultural,Y,0,0,
93454,10,2025,Elec- Agricultural,Y,0,0,
93454,11,2025,Elec- Agricultural,Y,0,0,
93454,12,2025,Elec- Agricultural,Y,0,0,
93455,10,2025,Elec- Agricultural,Y,0,0,
93455,11,2025,Elec- Agricultural,Y,0,0,
93455,12,2025,Elec- Agricultural,Y,0,0,
93458,10,2025,Elec- Agricultural,Y,0,0,
93458,11,2025,Elec- Agricultural,Y,0,0,
93458,12,2025,Elec- Agricultural,Y,0,0,
93460,10,2025,Elec- Agricultural,Y,187,"635,829","3,400"
93460,11,2025,Elec- Agricultural,Y,187,"426,538","2,281"
93460,12,2025,Elec- Agricultural,Y,256,"455,631","1,780"
93461,10,2025,Elec- Agricultural,Y,0,0,
93461,11,2025,Elec- Agricultural,Y,0,0,
93461,12,2025,Elec- Agricultural,Y,0,0,
93463,10,2025,Elec- Agricultural,Y,0,0,
93463,11,2025,Elec- Agricultural,Y,0,0,
93463,12,2025,Elec- Agricultural,Y,0,0,
93465,10,2025,Elec- Agricultural,Y,373,"474,476","1,272"
93465,11,2025,Elec- Agricultural,Y,0,0,
93465,12,2025,Elec- Agricultural,Y,0,0,
93601,10,2025,Elec- Agricultural,Y,0,0,
93601,11,2025,Elec- Agricultural,Y,0,0,
93601,12,2025,Elec- Agricultural,Y,0,0,
93602,10,2025,Elec- Agricultural,Y,0,0,
93602,11,2025,Elec- Agricultural,Y,0,0,
93602,12,2025,Elec- Agricultural,Y,0,0,
93603,10,2025,Elec- Agricultural,Y,0,0,
93603,11,2025,Elec- Agricultural,Y,0,0,
93603,12,2025,Elec- Agricultural,Y,0,0,
93608,10,2025,Elec- Agricultural,Y,0,0,
93608,11,2025,Elec- Agricultural,Y,0,0,
93608,12,2025,Elec- Agricultural,Y,0,0,
93609,10,2025,Elec- Agricultural,Y,0,0,
93609,11,2025,Elec- Agricultural,Y,0,0,
93609,12,2025,Elec- Agricultural,Y,0,0,
93610,10,2025,Elec- Agricultural,N,453,"15,261,036","33,689"
93610,11,2025,Elec- Agricultural,Y,"1,115","13,810,809","12,386"
93610,12,2025,Elec- Agricultural,Y,0,0,
93611,10,2025,Elec- Agricultural,Y,0,0,
93611,11,2025,Elec- Agricultural,Y,0,0,
93611,12,2025,Elec- Agricultural,Y,0,0,
93612,10,2025,Elec- Agricultural,Y,0,0,
93612,11,2025,Elec- Agricultural,Y,0,0,
93612,12,2025,Elec- Agricultural,Y,0,0,
93614,10,2025,Elec- Agricultural,Y,0,0,
93614,11,2025,Elec- Agricultural,Y,0,0,
93614,12,2025,Elec- Agricultural,Y,0,0,
93615,10,2025,Elec- Agricultural,Y,0,0,
93615,11,2025,Elec- Agricultural,Y,0,0,
93615,12,2025,Elec- Agricultural,Y,0,0,
93616,10,2025,Elec- Agricultural,Y,0,0,
93616,11,2025,Elec- Agricultural,Y,0,0,
93616,12,2025,Elec- Agricultural,Y,0,0,
93618,10,2025,Elec- Agricultural,Y,0,0,
93618,11,2025,Elec- Agricultural,Y,0,0,
93618,12,2025,Elec- Agricultural,Y,0,0,
93619,10,2025,Elec- Agricultural,Y,243,"227,188",935
93619,11,2025,Elec- Agricultural,Y,0,0,
93619,12,2025,Elec- Agricultural,Y,0,0,
93620,10,2025,Elec- Agricultural,Y,0,0,
93620,11,2025,Elec- Agricultural,Y,0,0,
93620,12,2025,Elec- Agricultural,Y,0,0,
93621,10,2025,Elec- Agricultural,Y,0,0,
93621,11,2025,Elec- Agricultural,Y,0,0,
93621,12,2025,Elec- Agricultural,Y,0,0,
93622,10,2025,Elec- Agricultural,Y,484,"6,936,642","14,332"
93622,11,2025,Elec- Agricultural,Y,0,0,
93622,12,2025,Elec- Agricultural,Y,0,0,
93625,10,2025,Elec- Agricultural,Y,0,0,
93625,11,2025,Elec- Agricultural,Y,0,0,
93625,12,2025,Elec- Agricultural,Y,0,0,
93626,10,2025,Elec- Agricultural,Y,0,0,
93626,11,2025,Elec- Agricultural,Y,0,0,
93626,12,2025,Elec- Agricultural,Y,0,0,
93627,10,2025,Elec- Agricultural,Y,0,0,
93627,11,2025,Elec- Agricultural,Y,0,0,
93627,12,2025,Elec- Agricultural,Y,0,0,
93630,10,2025,Elec- Agricultural,Y,591,"10,127,621","17,136"
93630,11,2025,Elec- Agricultural,Y,0,0,
93630,12,2025,Elec- Agricultural,Y,0,0,
93631,10,2025,Elec- Agricultural,Y,"1,880","13,826,618","7,355"
93631,11,2025,Elec- Agricultural,Y,"1,142","4,820,316","4,221"
93631,12,2025,Elec- Agricultural,Y,0,0,
93635,10,2025,Elec- Agricultural,Y,962,"10,910,942","11,342"
93635,11,2025,Elec- Agricultural,Y,"1,190","10,283,230","8,641"
93635,12,2025,Elec- Agricultural,Y,885,"6,227,230","7,036"
93636,10,2025,Elec- Agricultural,Y,102,"963,675","9,448"
93636,11,2025,Elec- Agricultural,Y,0,0,
93636,12,2025,Elec- Agricultural,Y,0,0,
93637,10,2025,Elec- Agricultural,N,633,"15,367,642","24,277"
93637,11,2025,Elec- Agricultural,Y,0,0,
93637,12,2025,Elec- Agricultural,Y,"2,661","16,364,949","6,150"
93638,10,2025,Elec- Agricultural,N,295,"3,758,498","12,741"
93638,11,2025,Elec- Agricultural,Y,389,"1,063,678","2,734"
93638,12,2025,Elec- Agricultural,Y,0,0,
93640,10,2025,Elec- Agricultural,Y,"1,027","21,724,497","21,153"
93640,11,2025,Elec- Agricultural,Y,0,0,
93640,12,2025,Elec- Agricultural,Y,0,0,
93641,10,2025,Elec- Agricultural,Y,0,0,
93641,11,2025,Elec- Agricultural,Y,0,0,
93641,12,2025,Elec- Agricultural,Y,0,0,
93643,10,2025,Elec- Agricultural,Y,0,0,
93643,11,2025,Elec- Agricultural,Y,0,0,
93643,12,2025,Elec- Agricultural,Y,0,0,
93644,10,2025,Elec- Agricultural,Y,0,0,
93644,11,2025,Elec- Agricultural,Y,0,0,
93644,12,2025,Elec- Agricultural,Y,0,0,
93645,10,2025,Elec- Agricultural,Y,0,0,
93645,11,2025,Elec- Agricultural,Y,0,0,
93645,12,2025,Elec- Agricultural,Y,0,0,
93646,10,2025,Elec- Agricultural,Y,0,0,
93646,11,2025,Elec- Agricultural,Y,0,0,
93646,12,2025,Elec- Agricultural,Y,0,0,
93647,10,2025,Elec- Agricultural,Y,864,"3,446,158","3,989"
93647,11,2025,Elec- Agricultural,Y,0,0,
93647,12,2025,Elec- Agricultural,Y,0,0,
93648,10,2025,Elec- Agricultural,Y,0,0,
93648,11,2025,Elec- Agricultural,Y,0,0,
93648,12,2025,Elec- Agricultural,Y,0,0,
93650,10,2025,Elec- Agricultural,Y,0,0,
93650,11,2025,Elec- Agricultural,Y,0,0,
93650,12,2025,Elec- Agricultural,Y,0,0,
93651,10,2025,Elec- Agricultural,Y,0,0,
93651,11,2025,Elec- Agricultural,Y,0,0,
93651,12,2025,Elec- Agricultural,Y,0,0,
93652,10,2025,Elec- Agricultural,Y,0,0,
93652,11,2025,Elec- Agricultural,Y,0,0,
93652,12,2025,Elec- Agricultural,Y,0,0,
93653,10,2025,Elec- Agricultural,Y,0,0,
93653,11,2025,Elec- Agricultural,Y,0,0,
93653,12,2025,Elec- Agricultural,Y,0,0,
93654,10,2025,Elec- Agricultural,Y,0,0,
93654,11,2025,Elec- Agricultural,Y,0,0,
93654,12,2025,Elec- Agricultural,Y,0,0,
93656,10,2025,Elec- Agricultural,Y,0,0,
93656,11,2025,Elec- Agricultural,Y,0,0,
93656,12,2025,Elec- Agricultural,Y,0,0,
93657,10,2025,Elec- Agricultural,Y,"1,332","9,886,596","7,422"
93657,11,2025,Elec- Agricultural,Y,"2,148","10,548,381","4,911"
93657,12,2025,Elec- Agricultural,Y,"1,596","7,018,145","4,397"
93660,10,2025,Elec- Agricultural,Y,0,0,
93660,11,2025,Elec- Agricultural,Y,0,0,
93660,12,2025,Elec- Agricultural,Y,0,0,
93662,10,2025,Elec- Agricultural,Y,0,0,
93662,11,2025,Elec- Agricultural,Y,"1,591","9,119,046","5,732"
93662,12,2025,Elec- Agricultural,Y,"5,166","21,941,014","4,247"
93667,10,2025,Elec- Agricultural,Y,0,0,
93667,11,2025,Elec- Agricultural,Y,0,0,
93667,12,2025,Elec- Agricultural,Y,0,0,
93668,10,2025,Elec- Agricultural,Y,0,0,
93668,11,2025,Elec- Agricultural,Y,0,0,
93668,12,2025,Elec- Agricultural,Y,0,0,
93675,10,2025,Elec- Agricultural,Y,0,0,
93675,11,2025,Elec- Agricultural,Y,0,0,
93675,12,2025,Elec- Agricultural,Y,0,0,
93701,10,2025,Elec- Agricultural,Y,0,0,
93701,11,2025,Elec- Agricultural,Y,0,0,
93701,12,2025,Elec- Agricultural,Y,0,0,
93702,10,2025,Elec- Agricultural,Y,0,0,
93702,11,2025,Elec- Agricultural,Y,0,0,
93702,12,2025,Elec- Agricultural,Y,0,0,
93703,10,2025,Elec- Agricultural,Y,0,0,
93703,11,2025,Elec- Agricultural,Y,0,0,
93703,12,2025,Elec- Agricultural,Y,0,0,
93704,10,2025,Elec- Agricultural,Y,0,0,
93704,11,2025,Elec- Agricultural,Y,0,0,
93704,12,2025,Elec- Agricultural,Y,0,0,
93705,10,2025,Elec- Agricultural,Y,0,0,
93705,11,2025,Elec- Agricultural,Y,0,0,
93705,12,2025,Elec- Agricultural,Y,0,0,
93706,10,2025,Elec- Agricultural,Y,"2,142","21,353,001","9,969"
93706,11,2025,Elec- Agricultural,Y,"3,181","18,814,653","5,915"
93706,12,2025,Elec- Agricultural,Y,0,0,
93710,10,2025,Elec- Agricultural,Y,80,"147,763","1,847"
93710,11,2025,Elec- Agricultural,Y,0,0,
93710,12,2025,Elec- Agricultural,Y,0,0,
93711,10,2025,Elec- Agricultural,Y,0,0,
93711,11,2025,Elec- Agricultural,Y,0,0,
93711,12,2025,Elec- Agricultural,Y,0,0,
93720,10,2025,Elec- Agricultural,Y,0,0,
93720,11,2025,Elec- Agricultural,Y,0,0,
93720,12,2025,Elec- Agricultural,Y,0,0,
93721,10,2025,Elec- Agricultural,Y,0,0,
93721,11,2025,Elec- Agricultural,Y,0,0,
93721,12,2025,Elec- Agricultural,Y,0,0,
93722,10,2025,Elec- Agricultural,Y,438,"762,335","1,740"
93722,11,2025,Elec- Agricultural,Y,0,0,
93722,12,2025,Elec- Agricultural,Y,0,0,
93723,10,2025,Elec- Agricultural,Y,0,0,
93723,11,2025,Elec- Agricultural,Y,0,0,
93723,12,2025,Elec- Agricultural,Y,0,0,
93725,10,2025,Elec- Agricultural,Y,0,0,
93725,11,2025,Elec- Agricultural,Y,0,0,
93725,12,2025,Elec- Agricultural,Y,0,0,
93726,10,2025,Elec- Agricultural,Y,0,0,
93726,11,2025,Elec- Agricultural,Y,0,0,
93726,12,2025,Elec- Agricultural,Y,0,0,
93727,10,2025,Elec- Agricultural,Y,0,0,
93727,11,2025,Elec- Agricultural,Y,0,0,
93727,12,2025,Elec- Agricultural,Y,0,0,
93728,10,2025,Elec- Agricultural,Y,0,0,
93728,11,2025,Elec- Agricultural,Y,0,0,
93728,12,2025,Elec- Agricultural,Y,0,0,
93730,10,2025,Elec- Agricultural,Y,0,0,
93730,11,2025,Elec- Agricultural,Y,0,0,
93730,12,2025,Elec- Agricultural,Y,0,0,
93737,10,2025,Elec- Agricultural,Y,0,0,
93737,11,2025,Elec- Agricultural,Y,0,0,
93737,12,2025,Elec- Agricultural,Y,0,0,
93740,10,2025,Elec- Agricultural,Y,0,0,
93740,11,2025,Elec- Agricultural,Y,0,0,
93740,12,2025,Elec- Agricultural,Y,0,0,
93741,10,2025,Elec- Agricultural,Y,0,0,
93741,11,2025,Elec- Agricultural,Y,0,0,
93741,12,2025,Elec- Agricultural,Y,0,0,
93901,10,2025,Elec- Agricultural,Y,0,0,
93901,11,2025,Elec- Agricultural,Y,310,"8,701,972","28,071"
93901,12,2025,Elec- Agricultural,Y,0,0,
93905,10,2025,Elec- Agricultural,Y,0,0,
93905,11,2025,Elec- Agricultural,Y,0,0,
93905,12,2025,Elec- Agricultural,Y,0,0,
93906,10,2025,Elec- Agricultural,Y,0,0,
93906,11,2025,Elec- Agricultural,Y,0,0,
93906,12,2025,Elec- Agricultural,Y,0,0,
93907,10,2025,Elec- Agricultural,Y,262,"6,249,824","23,854"
93907,11,2025,Elec- Agricultural,Y,0,0,
93907,12,2025,Elec- Agricultural,Y,0,0,
93908,10,2025,Elec- Agricultural,Y,299,"19,006,882","63,568"
93908,11,2025,Elec- Agricultural,Y,0,0,
93908,12,2025,Elec- Agricultural,Y,0,0,
93920,10,2025,Elec- Agricultural,Y,0,0,
93920,11,2025,Elec- Agricultural,Y,0,0,
93920,12,2025,Elec- Agricultural,Y,0,0,
93923,10,2025,Elec- Agricultural,Y,0,0,
93923,11,2025,Elec- Agricultural,Y,0,0,
93923,12,2025,Elec- Agricultural,Y,0,0,
93924,10,2025,Elec- Agricultural,Y,0,0,
93924,11,2025,Elec- Agricultural,Y,0,0,
93924,12,2025,Elec- Agricultural,Y,0,0,
93925,10,2025,Elec- Agricultural,Y,0,0,
93925,11,2025,Elec- Agricultural,Y,0,0,
93925,12,2025,Elec- Agricultural,Y,0,0,
93926,10,2025,Elec- Agricultural,Y,0,0,
93926,11,2025,Elec- Agricultural,Y,0,0,
93926,12,2025,Elec- Agricultural,Y,0,0,
93927,10,2025,Elec- Agricultural,Y,0,0,
93927,11,2025,Elec- Agricultural,Y,0,0,
93927,12,2025,Elec- Agricultural,Y,0,0,
93930,10,2025,Elec- Agricultural,Y,0,0,
93930,11,2025,Elec- Agricultural,Y,0,0,
93930,12,2025,Elec- Agricultural,Y,0,0,
93932,10,2025,Elec- Agricultural,Y,0,0,
93932,11,2025,Elec- Agricultural,Y,0,0,
93932,12,2025,Elec- Agricultural,Y,0,0,
93933,10,2025,Elec- Agricultural,Y,0,0,
93933,11,2025,Elec- Agricultural,Y,0,0,
93933,12,2025,Elec- Agricultural,Y,0,0,
93940,10,2025,Elec- Agricultural,Y,0,0,
93940,11,2025,Elec- Agricultural,Y,0,0,
93940,12,2025,Elec- Agricultural,Y,0,0,
93950,10,2025,Elec- Agricultural,Y,0,0,
93950,11,2025,Elec- Agricultural,Y,0,0,
93950,12,2025,Elec- Agricultural,Y,0,0,
93960,10,2025,Elec- Agricultural,Y,0,0,
93960,11,2025,Elec- Agricultural,Y,0,0,
93960,12,2025,Elec- Agricultural,Y,0,0,
94010,10,2025,Elec- Agricultural,Y,0,0,
94010,11,2025,Elec- Agricultural,Y,0,0,
94010,12,2025,Elec- Agricultural,Y,0,0,
94014,10,2025,Elec- Agricultural,Y,0,0,
94014,11,2025,Elec- Agricultural,Y,0,0,
94014,12,2025,Elec- Agricultural,Y,0,0,
94015,10,2025,Elec- Agricultural,Y,0,0,
94015,11,2025,Elec- Agricultural,Y,0,0,
94015,12,2025,Elec- Agricultural,Y,0,0,
94019,10,2025,Elec- Agricultural,Y,0,0,
94019,11,2025,Elec- Agricultural,Y,0,0,
94019,12,2025,Elec- Agricultural,Y,0,0,
94020,10,2025,Elec- Agricultural,Y,0,0,
94020,11,2025,Elec- Agricultural,Y,0,0,
94020,12,2025,Elec- Agricultural,Y,0,0,
94022,10,2025,Elec- Agricultural,Y,0,0,
94022,11,2025,Elec- Agricultural,Y,0,0,
94022,12,2025,Elec- Agricultural,Y,0,0,
94025,10,2025,Elec- Agricultural,Y,0,0,
94025,11,2025,Elec- Agricultural,Y,0,0,
94025,12,2025,Elec- Agricultural,Y,0,0,
94027,10,2025,Elec- Agricultural,Y,0,0,
