ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
95374,4,2025,Elec- Agricultural,Y,0,0,
95374,5,2025,Elec- Agricultural,Y,0,0,
95374,6,2025,Elec- Agricultural,Y,0,0,
95376,4,2025,Elec- Agricultural,N,181,"2,150,768","11,883"
95376,5,2025,Elec- Agricultural,N,182,"2,784,603","15,300"
95376,6,2025,Elec- Agricultural,Y,491,"4,775,757","9,727"
95377,4,2025,Elec- Agricultural,Y,0,0,
95377,5,2025,Elec- Agricultural,Y,0,0,
95377,6,2025,Elec- Agricultural,Y,0,0,
95379,4,2025,Elec- Agricultural,Y,0,0,
95379,5,2025,Elec- Agricultural,Y,0,0,
95379,6,2025,Elec- Agricultural,Y,0,0,
95380,4,2025,Elec- Agricultural,Y,0,0,
95380,5,2025,Elec- Agricultural,Y,0,0,
95380,6,2025,Elec- Agricultural,Y,0,0,
95385,4,2025,Elec- Agricultural,Y,0,0,
95385,5,2025,Elec- Agricultural,Y,0,0,
95385,6,2025,Elec- Agricultural,Y,0,0,
95386,4,2025,Elec- Agricultural,Y,0,0,
95386,5,2025,Elec- Agricultural,Y,0,0,
95386,6,2025,Elec- Agricultural,Y,0,0,
95387,4,2025,Elec- Agricultural,N,84,"1,083,445","12,898"
95387,5,2025,Elec- Agricultural,N,84,"1,319,299","15,706"
95387,6,2025,Elec- Agricultural,N,84,"1,407,312","16,754"
95388,4,2025,Elec- Agricultural,Y,428,"4,840,959","11,311"
95388,5,2025,Elec- Agricultural,Y,429,"8,795,096","20,501"
95388,6,2025,Elec- Agricultural,Y,427,"11,313,602","26,496"
95391,4,2025,Elec- Agricultural,Y,0,0,
95391,5,2025,Elec- Agricultural,Y,0,0,
95391,6,2025,Elec- Agricultural,Y,0,0,
95401,4,2025,Elec- Agricultural,Y,0,0,
95401,5,2025,Elec- Agricultural,Y,0,0,
95401,6,2025,Elec- Agricultural,Y,0,0,
95403,4,2025,Elec- Agricultural,Y,0,0,
95403,5,2025,Elec- Agricultural,Y,0,0,
95403,6,2025,Elec- Agricultural,Y,0,0,
95404,4,2025,Elec- Agricultural,Y,0,0,
95404,5,2025,Elec- Agricultural,Y,216,"2,070,955","9,588"
95404,6,2025,Elec- Agricultural,Y,0,0,
95405,4,2025,Elec- Agricultural,Y,0,0,
95405,5,2025,Elec- Agricultural,Y,0,0,
95405,6,2025,Elec- Agricultural,Y,0,0,
95407,4,2025,Elec- Agricultural,Y,0,0,
95407,5,2025,Elec- Agricultural,Y,0,0,
95407,6,2025,Elec- Agricultural,Y,0,0,
95409,4,2025,Elec- Agricultural,Y,0,0,
95409,5,2025,Elec- Agricultural,Y,0,0,
95409,6,2025,Elec- Agricultural,Y,0,0,
95410,4,2025,Elec- Agricultural,Y,0,0,
95410,5,2025,Elec- Agricultural,Y,0,0,
95410,6,2025,Elec- Agricultural,Y,0,0,
95412,4,2025,Elec- Agricultural,Y,0,0,
95412,5,2025,Elec- Agricultural,Y,0,0,
95412,6,2025,Elec- Agricultural,Y,0,0,
95415,4,2025,Elec- Agricultural,Y,0,0,
95415,5,2025,Elec- Agricultural,Y,0,0,
95415,6,2025,Elec- Agricultural,Y,0,0,
95420,4,2025,Elec- Agricultural,Y,0,0,
95420,5,2025,Elec- Agricultural,Y,0,0,
95420,6,2025,Elec- Agricultural,Y,0,0,
95421,4,2025,Elec- Agricultural,Y,0,0,
95421,5,2025,Elec- Agricultural,Y,0,0,
95421,6,2025,Elec- Agricultural,Y,0,0,
95422,4,2025,Elec- Agricultural,Y,0,0,
95422,5,2025,Elec- Agricultural,Y,0,0,
95422,6,2025,Elec- Agricultural,Y,0,0,
95423,4,2025,Elec- Agricultural,Y,0,0,
95423,5,2025,Elec- Agricultural,Y,0,0,
95423,6,2025,Elec- Agricultural,Y,0,0,
95425,4,2025,Elec- Agricultural,Y,0,0,
95425,5,2025,Elec- Agricultural,Y,118,"107,784",913
95425,6,2025,Elec- Agricultural,Y,118,"167,585","1,420"
95427,4,2025,Elec- Agricultural,Y,0,0,
95427,5,2025,Elec- Agricultural,Y,0,0,
95427,6,2025,Elec- Agricultural,Y,0,0,
95428,4,2025,Elec- Agricultural,Y,0,0,
95428,5,2025,Elec- Agricultural,Y,0,0,
95428,6,2025,Elec- Agricultural,Y,0,0,
95429,4,2025,Elec- Agricultural,Y,0,0,
95429,5,2025,Elec- Agricultural,Y,0,0,
95429,6,2025,Elec- Agricultural,Y,0,0,
95432,4,2025,Elec- Agricultural,Y,0,0,
95432,5,2025,Elec- Agricultural,Y,0,0,
95432,6,2025,Elec- Agricultural,Y,0,0,
95436,4,2025,Elec- Agricultural,Y,0,0,
95436,5,2025,Elec- Agricultural,Y,0,0,
95436,6,2025,Elec- Agricultural,Y,0,0,
95437,4,2025,Elec- Agricultural,Y,0,0,
95437,5,2025,Elec- Agricultural,Y,0,0,
95437,6,2025,Elec- Agricultural,Y,0,0,
95439,4,2025,Elec- Agricultural,Y,0,0,
95439,5,2025,Elec- Agricultural,Y,0,0,
95439,6,2025,Elec- Agricultural,Y,0,0,
95441,4,2025,Elec- Agricultural,Y,0,0,
95441,5,2025,Elec- Agricultural,N,141,"237,604","1,685"
95441,6,2025,Elec- Agricultural,Y,342,"978,132","2,860"
95442,4,2025,Elec- Agricultural,Y,0,0,
95442,5,2025,Elec- Agricultural,N,70,"134,987","1,928"
95442,6,2025,Elec- Agricultural,Y,0,0,
95444,4,2025,Elec- Agricultural,Y,0,0,
95444,5,2025,Elec- Agricultural,Y,0,0,
95444,6,2025,Elec- Agricultural,Y,0,0,
95445,4,2025,Elec- Agricultural,Y,0,0,
95445,5,2025,Elec- Agricultural,Y,0,0,
95445,6,2025,Elec- Agricultural,Y,0,0,
95446,4,2025,Elec- Agricultural,Y,0,0,
95446,5,2025,Elec- Agricultural,Y,0,0,
95446,6,2025,Elec- Agricultural,Y,0,0,
95448,4,2025,Elec- Agricultural,Y,"1,504","2,055,965","1,367"
95448,5,2025,Elec- Agricultural,Y,481,"583,884","1,214"
95448,6,2025,Elec- Agricultural,Y,482,"769,121","1,596"
95449,4,2025,Elec- Agricultural,Y,0,0,
95449,5,2025,Elec- Agricultural,Y,69,"81,557","1,182"
95449,6,2025,Elec- Agricultural,Y,69,"120,700","1,749"
95451,4,2025,Elec- Agricultural,Y,0,0,
95451,5,2025,Elec- Agricultural,Y,199,"243,451","1,223"
95451,6,2025,Elec- Agricultural,Y,0,0,
95452,4,2025,Elec- Agricultural,Y,0,0,
95452,5,2025,Elec- Agricultural,Y,0,0,
95452,6,2025,Elec- Agricultural,Y,0,0,
95453,4,2025,Elec- Agricultural,Y,0,0,
95453,5,2025,Elec- Agricultural,Y,0,0,
95453,6,2025,Elec- Agricultural,Y,0,0,
95454,4,2025,Elec- Agricultural,Y,0,0,
95454,5,2025,Elec- Agricultural,Y,0,0,
95454,6,2025,Elec- Agricultural,Y,0,0,
95456,4,2025,Elec- Agricultural,Y,0,0,
95456,5,2025,Elec- Agricultural,Y,0,0,
95456,6,2025,Elec- Agricultural,Y,0,0,
95457,4,2025,Elec- Agricultural,Y,0,0,
95457,5,2025,Elec- Agricultural,Y,0,0,
95457,6,2025,Elec- Agricultural,Y,0,0,
95459,4,2025,Elec- Agricultural,Y,0,0,
95459,5,2025,Elec- Agricultural,Y,0,0,
95459,6,2025,Elec- Agricultural,Y,0,0,
95460,4,2025,Elec- Agricultural,Y,0,0,
95460,5,2025,Elec- Agricultural,Y,0,0,
95460,6,2025,Elec- Agricultural,Y,0,0,
95461,4,2025,Elec- Agricultural,Y,0,0,
95461,5,2025,Elec- Agricultural,Y,0,0,
95461,6,2025,Elec- Agricultural,Y,0,0,
95462,4,2025,Elec- Agricultural,Y,0,0,
95462,5,2025,Elec- Agricultural,Y,0,0,
95462,6,2025,Elec- Agricultural,Y,0,0,
95464,4,2025,Elec- Agricultural,Y,0,0,
95464,5,2025,Elec- Agricultural,Y,0,0,
95464,6,2025,Elec- Agricultural,Y,0,0,
95465,4,2025,Elec- Agricultural,Y,0,0,
95465,5,2025,Elec- Agricultural,Y,0,0,
95465,6,2025,Elec- Agricultural,Y,0,0,
95466,4,2025,Elec- Agricultural,Y,0,0,
95466,5,2025,Elec- Agricultural,Y,0,0,
95466,6,2025,Elec- Agricultural,Y,0,0,
95467,4,2025,Elec- Agricultural,Y,0,0,
95467,5,2025,Elec- Agricultural,Y,0,0,
95467,6,2025,Elec- Agricultural,Y,0,0,
95468,4,2025,Elec- Agricultural,Y,0,0,
95468,5,2025,Elec- Agricultural,Y,0,0,
95468,6,2025,Elec- Agricultural,Y,0,0,
95469,4,2025,Elec- Agricultural,Y,0,0,
95469,5,2025,Elec- Agricultural,Y,0,0,
95469,6,2025,Elec- Agricultural,Y,0,0,
95470,4,2025,Elec- Agricultural,Y,0,0,
95470,5,2025,Elec- Agricultural,Y,0,0,
95470,6,2025,Elec- Agricultural,Y,0,0,
95472,4,2025,Elec- Agricultural,Y,847,"2,789,081","3,293"
95472,5,2025,Elec- Agricultural,Y,826,"2,824,292","3,419"
95472,6,2025,Elec- Agricultural,Y,705,"3,286,210","4,661"
95476,4,2025,Elec- Agricultural,Y,334,"379,651","1,137"
95476,5,2025,Elec- Agricultural,Y,327,"647,508","1,980"
95476,6,2025,Elec- Agricultural,Y,422,"989,373","2,344"
95480,4,2025,Elec- Agricultural,Y,0,0,
95480,5,2025,Elec- Agricultural,Y,0,0,
95480,6,2025,Elec- Agricultural,Y,0,0,
95482,4,2025,Elec- Agricultural,Y,0,0,
95482,5,2025,Elec- Agricultural,Y,352,"808,961","2,298"
95482,6,2025,Elec- Agricultural,Y,351,"1,140,645","3,250"
95485,4,2025,Elec- Agricultural,Y,0,0,
95485,5,2025,Elec- Agricultural,Y,0,0,
95485,6,2025,Elec- Agricultural,Y,0,0,
95488,4,2025,Elec- Agricultural,Y,0,0,
95488,5,2025,Elec- Agricultural,Y,0,0,
95488,6,2025,Elec- Agricultural,Y,0,0,
95490,4,2025,Elec- Agricultural,Y,0,0,
95490,5,2025,Elec- Agricultural,Y,0,0,
95490,6,2025,Elec- Agricultural,Y,0,0,
95492,4,2025,Elec- Agricultural,Y,0,0,
95492,5,2025,Elec- Agricultural,Y,0,0,
95492,6,2025,Elec- Agricultural,Y,0,0,
95493,4,2025,Elec- Agricultural,Y,0,0,
95493,5,2025,Elec- Agricultural,Y,0,0,
95493,6,2025,Elec- Agricultural,Y,0,0,
95494,4,2025,Elec- Agricultural,Y,0,0,
95494,5,2025,Elec- Agricultural,Y,0,0,
95494,6,2025,Elec- Agricultural,Y,0,0,
95501,4,2025,Elec- Agricultural,Y,0,0,
95501,5,2025,Elec- Agricultural,Y,0,0,
95501,6,2025,Elec- Agricultural,Y,0,0,
95503,4,2025,Elec- Agricultural,Y,0,0,
95503,5,2025,Elec- Agricultural,Y,0,0,
95503,6,2025,Elec- Agricultural,Y,0,0,
95511,4,2025,Elec- Agricultural,Y,0,0,
95511,5,2025,Elec- Agricultural,Y,0,0,
95511,6,2025,Elec- Agricultural,Y,0,0,
95514,4,2025,Elec- Agricultural,Y,0,0,
95514,5,2025,Elec- Agricultural,Y,0,0,
95514,6,2025,Elec- Agricultural,Y,0,0,
95519,4,2025,Elec- Agricultural,Y,0,0,
95519,5,2025,Elec- Agricultural,Y,0,0,
95519,6,2025,Elec- Agricultural,Y,0,0,
95521,4,2025,Elec- Agricultural,Y,134,"1,097,652","8,191"
95521,5,2025,Elec- Agricultural,Y,133,"1,002,858","7,540"
95521,6,2025,Elec- Agricultural,Y,135,"963,894","7,140"
95524,4,2025,Elec- Agricultural,Y,0,0,
95524,5,2025,Elec- Agricultural,Y,0,0,
95524,6,2025,Elec- Agricultural,Y,0,0,
95525,4,2025,Elec- Agricultural,Y,0,0,
95525,5,2025,Elec- Agricultural,Y,0,0,
95525,6,2025,Elec- Agricultural,Y,0,0,
95526,4,2025,Elec- Agricultural,Y,0,0,
95526,5,2025,Elec- Agricultural,Y,0,0,
95526,6,2025,Elec- Agricultural,Y,0,0,
95527,4,2025,Elec- Agricultural,Y,0,0,
95527,5,2025,Elec- Agricultural,Y,0,0,
95527,6,2025,Elec- Agricultural,Y,0,0,
95528,4,2025,Elec- Agricultural,Y,0,0,
95528,5,2025,Elec- Agricultural,Y,0,0,
95528,6,2025,Elec- Agricultural,Y,0,0,
95536,4,2025,Elec- Agricultural,Y,232,"1,167,376","5,032"
95536,5,2025,Elec- Agricultural,Y,233,"1,636,994","7,026"
95536,6,2025,Elec- Agricultural,Y,382,"3,561,501","9,323"
95540,4,2025,Elec- Agricultural,Y,0,0,
95540,5,2025,Elec- Agricultural,Y,0,0,
95540,6,2025,Elec- Agricultural,Y,0,0,
95542,4,2025,Elec- Agricultural,Y,159,"1,074,233","6,756"
95542,5,2025,Elec- Agricultural,Y,130,"1,083,538","8,335"
95542,6,2025,Elec- Agricultural,Y,0,0,
95546,4,2025,Elec- Agricultural,Y,0,0,
95546,5,2025,Elec- Agricultural,Y,0,0,
95546,6,2025,Elec- Agricultural,Y,0,0,
95547,4,2025,Elec- Agricultural,Y,0,0,
95547,5,2025,Elec- Agricultural,Y,0,0,
95547,6,2025,Elec- Agricultural,Y,0,0,
95549,4,2025,Elec- Agricultural,Y,0,0,
95549,5,2025,Elec- Agricultural,Y,0,0,
95549,6,2025,Elec- Agricultural,Y,0,0,
95551,4,2025,Elec- Agricultural,Y,0,0,
95551,5,2025,Elec- Agricultural,Y,0,0,
95551,6,2025,Elec- Agricultural,Y,0,0,
95552,4,2025,Elec- Agricultural,Y,0,0,
95552,5,2025,Elec- Agricultural,Y,0,0,
95552,6,2025,Elec- Agricultural,Y,0,0,
95554,4,2025,Elec- Agricultural,Y,0,0,
95554,5,2025,Elec- Agricultural,Y,0,0,
95554,6,2025,Elec- Agricultural,Y,0,0,
95555,4,2025,Elec- Agricultural,Y,0,0,
95555,5,2025,Elec- Agricultural,Y,0,0,
95555,6,2025,Elec- Agricultural,Y,0,0,
95556,4,2025,Elec- Agricultural,Y,0,0,
95556,5,2025,Elec- Agricultural,Y,0,0,
95556,6,2025,Elec- Agricultural,Y,0,0,
95558,4,2025,Elec- Agricultural,Y,0,0,
95558,5,2025,Elec- Agricultural,Y,0,0,
95558,6,2025,Elec- Agricultural,Y,0,0,
95560,4,2025,Elec- Agricultural,Y,0,0,
95560,5,2025,Elec- Agricultural,Y,0,0,
95560,6,2025,Elec- Agricultural,Y,0,0,
95562,4,2025,Elec- Agricultural,Y,0,0,
95562,5,2025,Elec- Agricultural,Y,0,0,
95562,6,2025,Elec- Agricultural,Y,0,0,
95563,4,2025,Elec- Agricultural,Y,0,0,
95563,5,2025,Elec- Agricultural,Y,0,0,
95563,6,2025,Elec- Agricultural,Y,0,0,
95564,4,2025,Elec- Agricultural,Y,0,0,
95564,5,2025,Elec- Agricultural,Y,0,0,
95564,6,2025,Elec- Agricultural,Y,0,0,
95565,4,2025,Elec- Agricultural,Y,0,0,
95565,5,2025,Elec- Agricultural,Y,0,0,
95565,6,2025,Elec- Agricultural,Y,0,0,
95569,4,2025,Elec- Agricultural,Y,0,0,
95569,5,2025,Elec- Agricultural,Y,0,0,
95569,6,2025,Elec- Agricultural,Y,0,0,
95570,4,2025,Elec- Agricultural,Y,0,0,
95570,5,2025,Elec- Agricultural,Y,0,0,
95570,6,2025,Elec- Agricultural,Y,0,0,
95573,4,2025,Elec- Agricultural,Y,0,0,
95573,5,2025,Elec- Agricultural,Y,0,0,
95573,6,2025,Elec- Agricultural,Y,0,0,
95587,4,2025,Elec- Agricultural,Y,0,0,
95587,5,2025,Elec- Agricultural,Y,0,0,
95587,6,2025,Elec- Agricultural,Y,0,0,
95589,4,2025,Elec- Agricultural,Y,0,0,
95589,5,2025,Elec- Agricultural,Y,0,0,
95589,6,2025,Elec- Agricultural,Y,0,0,
95595,4,2025,Elec- Agricultural,Y,0,0,
95595,5,2025,Elec- Agricultural,Y,0,0,
95595,6,2025,Elec- Agricultural,Y,0,0,
95602,4,2025,Elec- Agricultural,Y,0,0,
95602,5,2025,Elec- Agricultural,Y,0,0,
95602,6,2025,Elec- Agricultural,Y,0,0,
95603,4,2025,Elec- Agricultural,Y,0,0,
95603,5,2025,Elec- Agricultural,Y,0,0,
95603,6,2025,Elec- Agricultural,Y,0,0,
95606,4,2025,Elec- Agricultural,Y,0,0,
95606,5,2025,Elec- Agricultural,Y,0,0,
95606,6,2025,Elec- Agricultural,Y,0,0,
95607,4,2025,Elec- Agricultural,Y,0,0,
95607,5,2025,Elec- Agricultural,Y,120,"639,722","5,331"
95607,6,2025,Elec- Agricultural,Y,122,"725,830","5,949"
95610,4,2025,Elec- Agricultural,Y,0,0,
95610,5,2025,Elec- Agricultural,Y,0,0,
95610,6,2025,Elec- Agricultural,Y,0,0,
95612,4,2025,Elec- Agricultural,Y,0,0,
95612,5,2025,Elec- Agricultural,N,89,"493,453","5,544"
95612,6,2025,Elec- Agricultural,N,88,"601,375","6,834"
95614,4,2025,Elec- Agricultural,Y,0,0,
95614,5,2025,Elec- Agricultural,Y,0,0,
95614,6,2025,Elec- Agricultural,Y,0,0,
95615,4,2025,Elec- Agricultural,Y,0,0,
95615,5,2025,Elec- Agricultural,Y,0,0,
95615,6,2025,Elec- Agricultural,Y,0,0,
95616,4,2025,Elec- Agricultural,Y,0,0,
95616,5,2025,Elec- Agricultural,Y,146,"2,470,011","16,918"
95616,6,2025,Elec- Agricultural,N,116,"2,547,235","21,959"
95618,4,2025,Elec- Agricultural,Y,0,0,
95618,5,2025,Elec- Agricultural,Y,0,0,
95618,6,2025,Elec- Agricultural,N,29,"315,702","10,886"
95619,4,2025,Elec- Agricultural,Y,0,0,
95619,5,2025,Elec- Agricultural,Y,0,0,
95619,6,2025,Elec- Agricultural,Y,0,0,
95620,4,2025,Elec- Agricultural,Y,0,0,
95620,5,2025,Elec- Agricultural,Y,591,"10,660,698","18,038"
95620,6,2025,Elec- Agricultural,Y,589,"12,332,646","20,938"
95623,4,2025,Elec- Agricultural,Y,0,0,
95623,5,2025,Elec- Agricultural,Y,0,0,
95623,6,2025,Elec- Agricultural,Y,0,0,
95626,4,2025,Elec- Agricultural,Y,0,0,
95626,5,2025,Elec- Agricultural,Y,0,0,
95626,6,2025,Elec- Agricultural,Y,0,0,
95627,4,2025,Elec- Agricultural,Y,0,0,
95627,5,2025,Elec- Agricultural,Y,114,"1,279,026","11,220"
95627,6,2025,Elec- Agricultural,Y,114,"1,471,066","12,904"
95629,4,2025,Elec- Agricultural,Y,0,0,
95629,5,2025,Elec- Agricultural,Y,0,0,
95629,6,2025,Elec- Agricultural,Y,0,0,
95632,4,2025,Elec- Agricultural,Y,0,0,
95632,5,2025,Elec- Agricultural,N,109,"856,013","7,853"
95632,6,2025,Elec- Agricultural,N,110,"1,208,893","10,990"
95633,4,2025,Elec- Agricultural,Y,0,0,
95633,5,2025,Elec- Agricultural,Y,0,0,
95633,6,2025,Elec- Agricultural,Y,0,0,
95634,4,2025,Elec- Agricultural,Y,0,0,
95634,5,2025,Elec- Agricultural,Y,0,0,
95634,6,2025,Elec- Agricultural,Y,0,0,
95635,4,2025,Elec- Agricultural,Y,0,0,
95635,5,2025,Elec- Agricultural,Y,0,0,
95635,6,2025,Elec- Agricultural,Y,0,0,
95637,4,2025,Elec- Agricultural,Y,0,0,
95637,5,2025,Elec- Agricultural,Y,0,0,
95637,6,2025,Elec- Agricultural,Y,0,0,
95640,4,2025,Elec- Agricultural,Y,0,0,
95640,5,2025,Elec- Agricultural,Y,0,0,
95640,6,2025,Elec- Agricultural,Y,0,0,
95641,4,2025,Elec- Agricultural,Y,0,0,
95641,5,2025,Elec- Agricultural,Y,0,0,
95641,6,2025,Elec- Agricultural,Y,0,0,
95642,4,2025,Elec- Agricultural,Y,0,0,
95642,5,2025,Elec- Agricultural,Y,0,0,
95642,6,2025,Elec- Agricultural,Y,0,0,
95645,4,2025,Elec- Agricultural,Y,0,0,
95645,5,2025,Elec- Agricultural,N,55,"619,286","11,260"
95645,6,2025,Elec- Agricultural,N,55,"652,671","11,867"
95648,4,2025,Elec- Agricultural,Y,197,"269,307","1,367"
95648,5,2025,Elec- Agricultural,Y,366,"1,508,501","4,122"
95648,6,2025,Elec- Agricultural,N,192,"1,227,809","6,395"
95650,4,2025,Elec- Agricultural,Y,0,0,
95650,5,2025,Elec- Agricultural,Y,0,0,
95650,6,2025,Elec- Agricultural,Y,0,0,
95651,4,2025,Elec- Agricultural,Y,0,0,
95651,5,2025,Elec- Agricultural,Y,0,0,
95651,6,2025,Elec- Agricultural,Y,0,0,
95653,4,2025,Elec- Agricultural,Y,0,0,
95653,5,2025,Elec- Agricultural,Y,0,0,
95653,6,2025,Elec- Agricultural,Y,0,0,
95658,4,2025,Elec- Agricultural,Y,145,"114,151",787
95658,5,2025,Elec- Agricultural,Y,0,0,
95658,6,2025,Elec- Agricultural,Y,155,"201,672","1,301"
95659,4,2025,Elec- Agricultural,Y,0,0,
95659,5,2025,Elec- Agricultural,Y,0,0,
95659,6,2025,Elec- Agricultural,Y,0,0,
95663,4,2025,Elec- Agricultural,Y,0,0,
95663,5,2025,Elec- Agricultural,Y,0,0,
95663,6,2025,Elec- Agricultural,Y,0,0,
95664,4,2025,Elec- Agricultural,Y,0,0,
95664,5,2025,Elec- Agricultural,Y,0,0,
95664,6,2025,Elec- Agricultural,Y,0,0,
95665,4,2025,Elec- Agricultural,Y,0,0,
95665,5,2025,Elec- Agricultural,Y,0,0,
95665,6,2025,Elec- Agricultural,Y,0,0,
95666,4,2025,Elec- Agricultural,Y,0,0,
95666,5,2025,Elec- Agricultural,Y,0,0,
95666,6,2025,Elec- Agricultural,Y,0,0,
95667,4,2025,Elec- Agricultural,Y,0,0,
95667,5,2025,Elec- Agricultural,Y,0,0,
95667,6,2025,Elec- Agricultural,Y,0,0,
95668,4,2025,Elec- Agricultural,Y,0,0,
95668,5,2025,Elec- Agricultural,Y,280,"4,298,939","15,353"
95668,6,2025,Elec- Agricultural,Y,280,"4,909,985","17,536"
95669,4,2025,Elec- Agricultural,Y,0,0,
95669,5,2025,Elec- Agricultural,Y,0,0,
95669,6,2025,Elec- Agricultural,Y,264,"390,376","1,479"
95672,4,2025,Elec- Agricultural,Y,0,0,
95672,5,2025,Elec- Agricultural,Y,0,0,
95672,6,2025,Elec- Agricultural,Y,0,0,
95674,4,2025,Elec- Agricultural,Y,0,0,
95674,5,2025,Elec- Agricultural,N,85,"714,114","8,401"
95674,6,2025,Elec- Agricultural,N,85,"985,608","11,595"
95678,4,2025,Elec- Agricultural,Y,0,0,
95678,5,2025,Elec- Agricultural,Y,0,0,
95678,6,2025,Elec- Agricultural,Y,0,0,
95679,4,2025,Elec- Agricultural,Y,0,0,
95679,5,2025,Elec- Agricultural,Y,0,0,
95679,6,2025,Elec- Agricultural,Y,0,0,
95681,4,2025,Elec- Agricultural,Y,0,0,
95681,5,2025,Elec- Agricultural,Y,0,0,
95681,6,2025,Elec- Agricultural,Y,0,0,
95682,4,2025,Elec- Agricultural,Y,0,0,
95682,5,2025,Elec- Agricultural,Y,0,0,
95682,6,2025,Elec- Agricultural,Y,0,0,
95684,4,2025,Elec- Agricultural,Y,80,"24,054",301
95684,5,2025,Elec- Agricultural,Y,0,0,
95684,6,2025,Elec- Agricultural,Y,0,0,
95685,4,2025,Elec- Agricultural,Y,0,0,
95685,5,2025,Elec- Agricultural,Y,0,0,
95685,6,2025,Elec- Agricultural,Y,0,0,
95687,4,2025,Elec- Agricultural,Y,0,0,
95687,5,2025,Elec- Agricultural,Y,0,0,
95687,6,2025,Elec- Agricultural,Y,0,0,
95688,4,2025,Elec- Agricultural,Y,0,0,
95688,5,2025,Elec- Agricultural,Y,0,0,
95688,6,2025,Elec- Agricultural,Y,0,0,
95689,4,2025,Elec- Agricultural,Y,0,0,
95689,5,2025,Elec- Agricultural,Y,0,0,
95689,6,2025,Elec- Agricultural,Y,0,0,
95690,4,2025,Elec- Agricultural,Y,121,"404,899","3,346"
95690,5,2025,Elec- Agricultural,Y,123,"917,984","7,463"
95690,6,2025,Elec- Agricultural,Y,122,"1,050,776","8,613"
95691,4,2025,Elec- Agricultural,Y,0,0,
95691,5,2025,Elec- Agricultural,Y,0,0,
95691,6,2025,Elec- Agricultural,Y,0,0,
95692,4,2025,Elec- Agricultural,Y,268,"549,623","2,051"
95692,5,2025,Elec- Agricultural,N,103,"899,233","8,730"
95692,6,2025,Elec- Agricultural,Y,140,"1,628,013","11,629"
95694,4,2025,Elec- Agricultural,Y,0,0,
95694,5,2025,Elec- Agricultural,N,207,"3,844,393","18,572"
95694,6,2025,Elec- Agricultural,N,207,"4,440,027","21,449"
95695,4,2025,Elec- Agricultural,Y,"2,029","21,111,589","10,405"
95695,5,2025,Elec- Agricultural,Y,374,"12,921,976","34,551"
95695,6,2025,Elec- Agricultural,Y,374,"14,513,009","38,805"
95698,4,2025,Elec- Agricultural,Y,0,0,
95698,5,2025,Elec- Agricultural,N,39,"796,134","20,414"
95698,6,2025,Elec- Agricultural,N,41,"976,058","23,806"
95703,4,2025,Elec- Agricultural,Y,0,0,
95703,5,2025,Elec- Agricultural,Y,0,0,
95703,6,2025,Elec- Agricultural,Y,0,0,
95709,4,2025,Elec- Agricultural,Y,0,0,
95709,5,2025,Elec- Agricultural,Y,0,0,
95709,6,2025,Elec- Agricultural,Y,0,0,
95726,4,2025,Elec- Agricultural,Y,0,0,
95726,5,2025,Elec- Agricultural,Y,0,0,
95726,6,2025,Elec- Agricultural,Y,0,0,
95746,4,2025,Elec- Agricultural,Y,0,0,
95746,5,2025,Elec- Agricultural,Y,0,0,
95746,6,2025,Elec- Agricultural,Y,0,0,
95747,4,2025,Elec- Agricultural,Y,0,0,
95747,5,2025,Elec- Agricultural,Y,0,0,
95747,6,2025,Elec- Agricultural,Y,0,0,
95762,4,2025,Elec- Agricultural,Y,0,0,
95762,5,2025,Elec- Agricultural,Y,0,0,
95762,6,2025,Elec- Agricultural,Y,0,0,
95776,4,2025,Elec- Agricultural,Y,0,0,
95776,5,2025,Elec- Agricultural,Y,0,0,
95776,6,2025,Elec- Agricultural,Y,0,0,
95836,4,2025,Elec- Agricultural,Y,0,0,
95836,5,2025,Elec- Agricultural,Y,0,0,
95836,6,2025,Elec- Agricultural,Y,0,0,
95837,4,2025,Elec- Agricultural,Y,0,0,
95837,5,2025,Elec- Agricultural,Y,0,0,
95837,6,2025,Elec- Agricultural,Y,0,0,
95901,4,2025,Elec- Agricultural,Y,"1,457","2,993,780","2,055"
95901,5,2025,Elec- Agricultural,Y,705,"3,624,399","5,141"
95901,6,2025,Elec- Agricultural,Y,703,"4,208,024","5,986"
95912,4,2025,Elec- Agricultural,Y,0,0,
95912,5,2025,Elec- Agricultural,Y,499,"11,987,627","24,023"
95912,6,2025,Elec- Agricultural,Y,500,"13,042,072","26,084"
95913,4,2025,Elec- Agricultural,N,62,"404,531","6,525"
95913,5,2025,Elec- Agricultural,N,62,"920,189","14,842"
95913,6,2025,Elec- Agricultural,N,62,"1,141,863","18,417"
95914,4,2025,Elec- Agricultural,Y,0,0,
95914,5,2025,Elec- Agricultural,Y,0,0,
95914,6,2025,Elec- Agricultural,Y,0,0,
95916,4,2025,Elec- Agricultural,Y,0,0,
95916,5,2025,Elec- Agricultural,Y,0,0,
95916,6,2025,Elec- Agricultural,Y,0,0,
95917,4,2025,Elec- Agricultural,Y,0,0,
95917,5,2025,Elec- Agricultural,N,129,"542,560","4,206"
95917,6,2025,Elec- Agricultural,N,128,"613,939","4,796"
95918,4,2025,Elec- Agricultural,Y,0,0,
95918,5,2025,Elec- Agricultural,Y,0,0,
95918,6,2025,Elec- Agricultural,Y,0,0,
